Time,Carbon Intensity
2024-01-11 23:00:00,685.0
2024-01-12 00:00:00,706.0
2024-01-12 01:00:00,727.0
2024-01-12 02:00:00,741.0
2024-01-12 03:00:00,751.0
2024-01-12 04:00:00,757.0
2024-01-12 05:00:00,754.0
2024-01-12 06:00:00,744.0
2024-01-12 07:00:00,718.0
2024-01-12 08:00:00,684.0
2024-01-12 09:00:00,656.0
2024-01-12 10:00:00,629.0
2024-01-12 11:00:00,599.0
2024-01-12 12:00:00,592.0
2024-01-12 13:00:00,607.0
2024-01-12 14:00:00,618.0
2024-01-12 15:00:00,613.0
2024-01-12 16:00:00,612.0
2024-01-12 17:00:00,616.0
2024-01-12 18:00:00,613.0
2024-01-12 19:00:00,604.0
2024-01-12 20:00:00,608.0
2024-01-12 21:00:00,622.0
2024-01-12 22:00:00,611.0
2024-01-12 23:00:00,595.0
2024-01-13 00:00:00,599.0
2024-01-13 01:00:00,591.0
2024-01-13 02:00:00,590.0
2024-01-13 03:00:00,604.0
2024-01-13 04:00:00,622.0
2024-01-13 05:00:00,627.0
2024-01-13 06:00:00,634.0
2024-01-13 07:00:00,635.0
2024-01-13 08:00:00,622.0
2024-01-13 09:00:00,598.0
2024-01-13 10:00:00,590.0
2024-01-13 11:00:00,581.0
2024-01-13 12:00:00,579.0
2024-01-13 13:00:00,577.0
2024-01-13 14:00:00,578.0
2024-01-13 15:00:00,571.0
2024-01-13 16:00:00,561.0
2024-01-13 17:00:00,553.0
2024-01-13 18:00:00,542.0
2024-01-13 19:00:00,524.0
2024-01-13 20:00:00,513.0
2024-01-13 21:00:00,494.0
2024-01-13 22:00:00,478.0
2024-01-13 23:00:00,485.0
2024-01-14 00:00:00,491.0
2024-01-14 01:00:00,492.0
2024-01-14 02:00:00,495.0
2024-01-14 03:00:00,497.0
2024-01-14 04:00:00,507.0
2024-01-14 05:00:00,506.0
2024-01-14 06:00:00,519.0
2024-01-14 07:00:00,521.0
2024-01-14 08:00:00,522.0
2024-01-14 09:00:00,514.0
2024-01-14 10:00:00,505.0
2024-01-14 11:00:00,501.0
2024-01-14 12:00:00,505.0
2024-01-14 13:00:00,520.0
2024-01-14 14:00:00,538.0
2024-01-14 15:00:00,548.0
2024-01-14 16:00:00,548.0
2024-01-14 17:00:00,546.0
2024-01-14 18:00:00,540.0
2024-01-14 19:00:00,537.0
2024-01-14 20:00:00,541.0
2024-01-14 21:00:00,545.0
2024-01-14 22:00:00,523.0
2024-01-14 23:00:00,523.0
